customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,rfm_segment,cluster,segment_label
4039,2024-08-21,2,744.8199999999999,133,4,3,3,10,Loyal Customers,1,At-Risk
4040,2023-11-03,1,125.06,425,2,1,1,4,Hibernating,1,At-Risk
4041,2024-11-03,3,797.12,59,5,4,3,12,Loyal Customers,3,Loyal
4042,2024-12-26,3,600.05,6,5,4,3,12,Loyal Customers,3,Loyal
4043,2022-11-10,2,661.8299999999999,783,1,3,3,7,Cannot Lose Them,2,Lost
4045,2024-12-24,5,1068.2,8,5,5,4,14,champions,3,Loyal
4046,2023-05-29,5,4193.07,583,2,5,5,12,At-Risk,0,High Value
4047,2023-01-28,1,425.38,704,1,1,2,4,Lost,2,Lost
4048,2024-01-30,2,2479.0,337,3,3,5,11,Loyal Customers,4,Potential
4049,2024-10-27,1,495.85,66,5,1,2,8,New Customers,1,At-Risk
4050,2023-06-24,2,1143.5,557,2,3,4,9,At-Risk,4,Potential
4051,2023-09-16,1,285.07,473,2,1,1,4,Hibernating,1,At-Risk
4052,2024-06-30,2,544.89,185,4,3,2,9,Loyal Customers,1,At-Risk
4053,2023-10-24,3,563.74,435,2,4,2,8,At-Risk,4,Potential
4054,2024-11-11,4,1116.78,51,5,5,4,14,champions,3,Loyal
4055,2024-01-15,3,641.9599999999999,352,3,4,3,10,Loyal Customers,4,Potential
4056,2023-09-20,5,1454.58,469,2,5,5,12,At-Risk,0,High Value
4057,2022-08-25,1,268.96,860,1,1,1,3,Lost,2,Lost
4058,2023-02-06,2,415.79,695,1,3,2,6,Hibernating,2,Lost
4059,2024-03-11,1,770.36,296,3,1,3,7,Hibernating,1,At-Risk
4060,2024-08-23,2,1232.64,131,4,3,4,11,Loyal Customers,3,Loyal
4061,2024-10-16,2,1379.77,77,5,3,5,13,Loyal Customers,3,Loyal
4063,2024-06-30,3,584.4300000000001,185,4,4,3,11,Loyal Customers,3,Loyal
4064,2024-07-23,1,498.57,162,4,1,2,7,New Customers,1,At-Risk
4065,2024-08-20,5,1018.77,134,4,5,4,13,champions,3,Loyal
4067,2024-11-28,4,1690.04,34,5,5,5,15,champions,3,Loyal
4068,2024-08-16,3,894.97,138,4,4,4,12,champions,3,Loyal
4070,2023-05-08,1,302.93,604,1,1,1,3,Lost,2,Lost
4071,2023-08-01,1,223.11,519,2,1,1,4,Hibernating,2,Lost
4072,2024-11-23,3,1507.48,39,5,4,5,14,champions,3,Loyal
4073,2022-03-15,1,461.18,1023,1,1,2,4,Lost,2,Lost
4074,2024-12-06,3,2371.48,26,5,4,5,14,champions,0,High Value
4075,2024-11-14,4,903.23,48,5,5,4,14,champions,3,Loyal
4076,2024-08-27,2,2348.88,127,4,3,5,12,Loyal Customers,0,High Value
4077,2024-11-20,1,327.78,42,5,1,2,8,New Customers,1,At-Risk
4078,2023-04-01,1,974.55,641,1,1,4,6,Lost,2,Lost
4079,2024-11-14,2,790.8199999999999,48,5,3,3,11,Loyal Customers,1,At-Risk
4080,2024-07-13,1,387.2,172,4,1,2,7,New Customers,1,At-Risk
4081,2022-05-19,1,118.42,958,1,1,1,3,Lost,2,Lost
4082,2023-06-18,2,837.48,563,2,3,3,8,At-Risk,4,Potential
4083,2024-06-26,4,4059.92,189,4,5,5,14,champions,0,High Value
4084,2023-08-10,1,918.35,510,2,1,4,7,Hibernating,4,Potential
4085,2024-01-11,5,1165.92,356,3,5,4,12,Loyal Customers,3,Loyal
4086,2024-06-10,2,669.26,205,3,3,3,9,Loyal Customers,1,At-Risk
4087,2022-12-26,2,579.74,737,1,3,3,7,Cannot Lose Them,2,Lost
4088,2023-04-29,1,1699.23,613,1,1,5,7,Lost,4,Potential
4089,2024-08-11,3,607.03,143,4,4,3,11,Loyal Customers,3,Loyal
4090,2024-11-04,4,3098.75,58,5,5,5,15,champions,0,High Value
4091,2024-09-13,3,903.9199999999998,110,4,4,4,12,champions,3,Loyal
4092,2023-11-10,3,534.62,418,2,4,2,8,At-Risk,4,Potential
4096,2023-07-02,1,213.77,549,2,1,1,4,Hibernating,2,Lost
4097,2024-12-23,3,1023.24,9,5,4,4,13,champions,3,Loyal
4098,2024-03-16,5,1810.37,291,3,5,5,13,Loyal Customers,0,High Value
4099,2023-05-25,2,1306.89,587,2,3,4,9,At-Risk,4,Potential
4100,2024-04-19,8,2264.93,257,3,5,5,13,Loyal Customers,0,High Value
4101,2024-11-16,6,1136.7,46,5,5,4,14,champions,3,Loyal
4102,2023-12-17,5,2065.95,381,2,5,5,12,At-Risk,0,High Value
4103,2022-09-23,2,718.67,831,1,3,3,7,Cannot Lose Them,2,Lost
4104,2023-12-10,1,240.64,388,2,1,1,4,Hibernating,1,At-Risk
4105,2023-10-28,3,583.0600000000001,431,2,4,3,9,At-Risk,4,Potential
4106,2024-11-29,3,551.12,33,5,4,2,11,Loyal Customers,3,Loyal
4107,2023-03-14,2,1630.97,659,1,3,5,9,Cannot Lose Them,4,Potential
4108,2023-07-14,1,299.49,537,2,1,1,4,Hibernating,2,Lost
4109,2023-09-07,4,1362.34,482,2,5,5,12,At-Risk,4,Potential
4110,2023-09-20,5,1439.69,469,2,5,5,12,At-Risk,0,High Value
4111,2024-05-08,2,329.09000000000003,238,3,3,2,8,Loyal Customers,1,At-Risk
4112,2024-06-15,1,425.37,200,4,1,2,7,New Customers,1,At-Risk
4113,2024-06-23,2,624.4000000000001,192,4,3,3,10,Loyal Customers,1,At-Risk
4115,2023-08-13,2,885.09,507,2,3,4,9,At-Risk,4,Potential
4117,2022-05-30,1,181.05,947,1,1,1,3,Lost,2,Lost
4118,2023-12-14,2,354.12,384,2,3,2,7,At-Risk,1,At-Risk
4119,2024-11-07,3,1987.01,55,5,4,5,14,champions,3,Loyal
4120,2023-12-25,2,588.9399999999999,373,2,3,3,8,At-Risk,1,At-Risk
4121,2024-11-28,3,1050.95,34,5,4,4,13,champions,3,Loyal
4122,2022-02-10,1,252.18,1056,1,1,1,3,Lost,2,Lost
4123,2024-04-06,1,267.86,270,3,1,1,5,Hibernating,1,At-Risk
4124,2024-08-21,2,2038.64,133,4,3,5,12,Loyal Customers,3,Loyal
4125,2023-06-21,3,747.08,560,2,4,3,9,At-Risk,4,Potential
4126,2022-03-29,1,81.42,1009,1,1,1,3,Lost,2,Lost
4127,2022-12-15,1,1126.95,748,1,1,4,6,Lost,2,Lost
4128,2024-09-30,2,322.29999999999995,93,4,3,2,9,Loyal Customers,1,At-Risk
4129,2024-01-23,3,1625.99,344,3,4,5,12,Loyal Customers,4,Potential
4130,2023-10-21,3,686.3499999999999,438,2,4,3,9,At-Risk,4,Potential
4131,2024-07-11,4,454.64,174,4,5,2,11,Loyal Customers,3,Loyal
4132,2024-11-17,3,643.56,45,5,4,3,12,Loyal Customers,3,Loyal
4133,2024-08-25,4,1681.5,129,4,5,5,14,champions,3,Loyal
4134,2024-07-29,5,2093.7200000000003,156,4,5,5,14,champions,0,High Value
4135,2024-05-09,2,1059.49,237,3,3,4,10,Loyal Customers,1,At-Risk
4136,2024-06-27,3,1140.67,188,4,4,4,12,champions,3,Loyal
4137,2024-07-12,3,851.04,173,4,4,3,11,Loyal Customers,3,Loyal
4138,2024-08-02,2,451.1,152,4,3,2,9,Loyal Customers,1,At-Risk
4139,2024-03-09,3,775.32,298,3,4,3,10,Loyal Customers,3,Loyal
4141,2024-02-25,5,1569.88,311,3,5,5,13,Loyal Customers,0,High Value
4142,2023-11-02,1,1342.65,426,2,1,4,7,Hibernating,4,Potential
4143,2023-08-20,3,388.67,500,2,4,2,8,At-Risk,4,Potential
4144,2024-11-12,6,5551.87,50,5,5,5,15,champions,0,High Value
4145,2023-01-07,1,188.93,725,1,1,1,3,Lost,2,Lost
4146,2023-06-28,1,343.2,553,2,1,2,5,Hibernating,2,Lost
4147,2024-07-08,4,1253.59,177,4,5,4,13,champions,3,Loyal
4149,2024-09-04,2,314.66,119,4,3,1,8,Loyal Customers,1,At-Risk
4150,2024-04-27,5,1951.73,249,3,5,5,13,Loyal Customers,0,High Value
4151,2023-11-14,5,885.1,414,2,5,4,11,At-Risk,3,Loyal
4152,2022-05-07,1,277.29,970,1,1,1,3,Lost,2,Lost
4153,2024-12-28,8,2716.95,4,5,5,5,15,champions,0,High Value
4154,2024-05-13,3,1445.52,233,3,4,5,12,Loyal Customers,3,Loyal
4155,2024-08-09,2,422.29,145,4,3,2,9,Loyal Customers,1,At-Risk
4156,2023-12-21,1,608.98,377,2,1,3,6,Hibernating,1,At-Risk
4157,2024-01-16,5,1130.86,351,3,5,4,12,Loyal Customers,3,Loyal
4158,2024-09-28,2,326.79,95,4,3,2,9,Loyal Customers,1,At-Risk
4159,2024-02-06,3,1163.25,330,3,4,4,11,Loyal Customers,4,Potential
4160,2024-02-14,2,427.47,322,3,3,2,8,Loyal Customers,1,At-Risk
4161,2023-11-21,1,736.65,407,2,1,3,6,Hibernating,1,At-Risk
4162,2022-08-06,2,472.37,879,1,3,2,6,Hibernating,2,Lost
4163,2024-12-25,2,584.83,7,5,3,3,11,Loyal Customers,1,At-Risk
4164,2024-01-21,5,1294.27,346,3,5,4,12,Loyal Customers,3,Loyal
4165,2023-08-14,1,486.48,506,2,1,2,5,Hibernating,2,Lost
4166,2023-07-25,1,358.61,526,2,1,2,5,Hibernating,2,Lost
4167,2024-10-14,3,1045.86,79,5,4,4,13,champions,3,Loyal
4168,2024-06-15,3,759.42,200,4,4,3,11,Loyal Customers,3,Loyal
4169,2022-04-05,1,193.93,1002,1,1,1,3,Lost,2,Lost
4170,2024-10-26,4,562.06,67,5,5,2,12,Loyal Customers,3,Loyal
4171,2023-04-10,1,187.39,632,1,1,1,3,Lost,2,Lost
4172,2024-01-24,2,308.5,343,3,3,1,7,Loyal Customers,1,At-Risk
4173,2022-05-27,1,286.76,950,1,1,1,3,Lost,2,Lost
4174,2024-12-06,4,1512.29,26,5,5,5,15,champions,3,Loyal
4175,2022-07-28,1,126.18,888,1,1,1,3,Lost,2,Lost
4176,2024-11-03,2,1679.56,59,5,3,5,13,Loyal Customers,3,Loyal
4177,2024-06-06,4,1627.66,209,3,5,5,13,Loyal Customers,3,Loyal
4178,2023-12-20,3,2730.99,378,2,4,5,11,At-Risk,0,High Value
4179,2023-01-22,2,761.4,710,1,3,3,7,Cannot Lose Them,2,Lost
4180,2024-04-26,2,849.31,250,3,3,3,9,Loyal Customers,1,At-Risk
4181,2024-02-19,2,964.42,317,3,3,4,10,Loyal Customers,4,Potential
4182,2022-06-25,1,124.43,921,1,1,1,3,Lost,2,Lost
4183,2024-02-10,2,541.65,326,3,3,2,8,Loyal Customers,1,At-Risk
4184,2024-09-23,3,2616.72,100,4,4,5,13,champions,0,High Value
4185,2023-05-04,4,2005.51,608,1,5,5,11,Cannot Lose Them,4,Potential
4187,2024-08-15,4,2132.6,139,4,5,5,14,champions,0,High Value
4188,2024-07-24,3,1719.69,161,4,4,5,13,champions,3,Loyal
4189,2023-05-28,3,249.82,584,2,4,1,7,At-Risk,4,Potential
4190,2024-06-16,1,84.75,199,4,1,1,6,New Customers,1,At-Risk
4191,2024-12-15,5,2015.3,17,5,5,5,15,champions,0,High Value
4192,2024-08-23,2,735.79,131,4,3,3,10,Loyal Customers,1,At-Risk
4193,2023-01-04,3,796.73,728,1,4,3,8,Cannot Lose Them,4,Potential
4194,2024-02-13,4,1572.94,323,3,5,5,13,Loyal Customers,3,Loyal
4195,2023-07-18,1,474.61,533,2,1,2,5,Hibernating,2,Lost
4196,2024-04-30,4,861.38,246,3,5,3,11,Loyal Customers,3,Loyal
4197,2024-12-20,4,673.77,12,5,5,3,13,Loyal Customers,3,Loyal
4198,2023-09-28,3,700.9799999999999,461,2,4,3,9,At-Risk,4,Potential
4199,2024-01-30,2,1356.77,337,3,3,5,11,Loyal Customers,4,Potential
4200,2024-12-13,5,3397.21,19,5,5,5,15,champions,0,High Value
4201,2024-09-04,7,2112.3,119,4,5,5,14,champions,0,High Value
4202,2023-10-05,2,947.24,454,2,3,4,9,At-Risk,4,Potential
4203,2022-12-30,3,1100.78,733,1,4,4,9,Cannot Lose Them,4,Potential
4204,2024-03-06,4,1368.27,301,3,5,5,13,Loyal Customers,3,Loyal
4205,2023-11-30,1,119.3,398,2,1,1,4,Hibernating,1,At-Risk
4206,2024-08-09,2,524.56,145,4,3,2,9,Loyal Customers,1,At-Risk
4207,2023-12-06,1,144.66,392,2,1,1,4,Hibernating,1,At-Risk
4208,2023-02-28,2,1013.12,673,1,3,4,8,Cannot Lose Them,4,Potential
4209,2022-09-30,1,371.0,824,1,1,2,4,Lost,2,Lost
4210,2024-09-24,2,1060.63,99,4,3,4,11,Loyal Customers,1,At-Risk
4211,2022-11-15,1,619.79,778,1,1,3,5,Lost,2,Lost
4212,2024-07-28,3,568.44,157,4,4,3,11,Loyal Customers,3,Loyal
4213,2023-05-19,2,797.74,593,2,3,3,8,At-Risk,4,Potential
4214,2024-09-11,3,1804.4,112,4,4,5,13,champions,3,Loyal
4215,2022-05-12,2,553.6,965,1,3,2,6,Hibernating,2,Lost
4216,2022-11-28,1,622.13,765,1,1,3,5,Lost,2,Lost
4217,2023-10-27,2,423.58,432,2,3,2,7,At-Risk,1,At-Risk
4218,2022-01-19,1,306.76,1078,1,1,1,3,Lost,2,Lost
4219,2022-09-03,1,155.32,851,1,1,1,3,Lost,2,Lost
4220,2024-12-18,3,945.66,14,5,4,4,13,champions,3,Loyal
4221,2024-06-20,3,674.01,195,4,4,3,11,Loyal Customers,3,Loyal
4222,2024-06-18,1,198.25,197,4,1,1,6,New Customers,1,At-Risk
4224,2024-02-19,4,722.86,317,3,5,3,11,Loyal Customers,3,Loyal
4225,2023-11-07,3,1598.4499999999998,421,2,4,5,11,At-Risk,4,Potential
4226,2024-07-19,2,615.8,166,4,3,3,10,Loyal Customers,1,At-Risk
4227,2023-04-16,5,2804.83,626,1,5,5,11,Cannot Lose Them,0,High Value
4228,2023-06-16,2,197.66000000000005,565,2,3,1,6,At-Risk,2,Lost
4229,2024-12-01,5,2616.35,31,5,5,5,15,champions,0,High Value
4230,2024-07-06,5,2349.55,179,4,5,5,14,champions,0,High Value
4231,2024-12-15,3,1540.3,17,5,4,5,14,champions,3,Loyal
4232,2024-10-31,2,1158.79,62,5,3,4,12,Loyal Customers,3,Loyal
4233,2024-10-05,2,799.36,88,5,3,3,11,Loyal Customers,1,At-Risk
4234,2024-06-21,2,1126.76,194,4,3,4,11,Loyal Customers,1,At-Risk
4235,2024-12-30,7,2977.31,2,5,5,5,15,champions,0,High Value
4236,2024-05-17,3,843.31,229,3,4,3,10,Loyal Customers,3,Loyal
4237,2024-01-20,5,1977.01,347,3,5,5,13,Loyal Customers,0,High Value
4238,2024-11-24,4,999.23,38,5,5,4,14,champions,3,Loyal
4239,2024-01-28,2,269.24,339,3,3,1,7,Loyal Customers,1,At-Risk
4240,2024-09-07,3,494.57,116,4,4,2,10,Loyal Customers,3,Loyal
4241,2024-12-17,5,1398.72,15,5,5,5,15,champions,3,Loyal
4242,2024-06-01,2,749.9200000000001,214,3,3,3,9,Loyal Customers,1,At-Risk
4243,2024-04-19,2,1061.33,257,3,3,4,10,Loyal Customers,1,At-Risk
4244,2024-07-17,4,1072.75,168,4,5,4,13,champions,3,Loyal
4245,2024-09-29,2,282.96000000000004,94,4,3,1,8,Loyal Customers,1,At-Risk
4246,2024-10-20,4,1820.9,73,5,5,5,15,champions,0,High Value
4247,2024-03-03,5,1282.13,304,3,5,4,12,Loyal Customers,3,Loyal
4248,2024-04-28,5,1904.91,248,3,5,5,13,Loyal Customers,0,High Value
4249,2023-08-07,1,147.72,513,2,1,1,4,Hibernating,2,Lost
4250,2024-02-26,2,355.98,310,3,3,2,8,Loyal Customers,1,At-Risk
4251,2024-10-13,2,518.0699999999999,80,5,3,2,10,Loyal Customers,1,At-Risk
4252,2022-10-22,1,419.49,802,1,1,2,4,Lost,2,Lost
4253,2023-05-22,2,310.61,590,2,3,1,6,At-Risk,2,Lost
4254,2024-12-30,2,3070.2200000000003,2,5,3,5,13,Loyal Customers,0,High Value
4255,2024-10-22,4,1372.26,71,5,5,5,15,champions,3,Loyal
4256,2023-05-17,2,945.37,595,2,3,4,9,At-Risk,4,Potential
4257,2023-06-12,3,411.65,569,2,4,2,8,At-Risk,4,Potential
4258,2023-11-10,2,498.73,418,2,3,2,7,At-Risk,1,At-Risk
4259,2023-06-26,2,615.52,555,2,3,3,8,At-Risk,4,Potential
4260,2023-08-28,1,143.64,492,2,1,1,4,Hibernating,2,Lost
4261,2023-11-17,1,194.49,411,2,1,1,4,Hibernating,1,At-Risk
4262,2024-02-08,5,2529.74,328,3,5,5,13,Loyal Customers,0,High Value
4263,2024-05-28,2,162.05,218,3,3,1,7,Loyal Customers,1,At-Risk
4264,2022-11-24,2,244.08,769,1,3,1,5,Hibernating,2,Lost
4265,2023-03-17,1,178.3,656,1,1,1,3,Lost,2,Lost
4266,2024-12-02,1,150.61,30,5,1,1,7,New Customers,1,At-Risk
4267,2023-12-19,1,419.66,379,2,1,2,5,Hibernating,1,At-Risk
4268,2023-01-10,1,117.93,722,1,1,1,3,Lost,2,Lost
4269,2023-03-02,1,83.53,671,1,1,1,3,Lost,2,Lost
4270,2024-02-26,1,336.94,310,3,1,2,6,Hibernating,1,At-Risk
4271,2024-05-07,3,881.24,239,3,4,3,10,Loyal Customers,3,Loyal
4272,2023-10-07,3,1267.11,452,2,4,4,10,At-Risk,4,Potential
4273,2024-11-15,3,1359.19,47,5,4,5,14,champions,3,Loyal
4274,2023-01-26,2,714.12,706,1,3,3,7,Cannot Lose Them,2,Lost
4275,2023-01-06,3,1183.25,726,1,4,4,9,Cannot Lose Them,4,Potential
4276,2024-06-18,2,594.3100000000001,197,4,3,3,10,Loyal Customers,1,At-Risk
4277,2022-09-09,3,812.7,845,1,4,3,8,Cannot Lose Them,4,Potential
4278,2024-05-11,4,1544.03,235,3,5,5,13,Loyal Customers,3,Loyal
4279,2024-11-16,1,78.21,46,5,1,1,7,New Customers,1,At-Risk
4280,2024-09-19,3,815.31,104,4,4,3,11,Loyal Customers,3,Loyal
4281,2024-02-28,4,846.9,308,3,5,3,11,Loyal Customers,3,Loyal
4282,2024-12-20,3,950.52,12,5,4,4,13,champions,3,Loyal
4283,2023-05-11,1,177.31,601,1,1,1,3,Lost,2,Lost
4284,2022-11-17,2,816.2,776,1,3,3,7,Cannot Lose Them,2,Lost
4285,2024-01-06,1,256.04,361,2,1,1,4,Hibernating,1,At-Risk
4286,2024-10-08,6,2461.94,85,5,5,5,15,champions,0,High Value
4287,2023-10-12,4,1230.09,447,2,5,4,11,At-Risk,4,Potential
4288,2024-11-16,3,390.5,46,5,4,2,11,Loyal Customers,3,Loyal
4289,2024-11-12,2,543.79,50,5,3,2,10,Loyal Customers,1,At-Risk
4290,2023-07-22,1,815.77,529,2,1,3,6,Hibernating,2,Lost
4291,2023-07-28,4,1742.03,523,2,5,5,12,At-Risk,4,Potential
4292,2024-11-21,4,1095.95,41,5,5,4,14,champions,3,Loyal
4293,2024-02-17,3,481.54,319,3,4,2,9,Loyal Customers,1,At-Risk
4294,2022-01-03,1,265.55,1094,1,1,1,3,Lost,2,Lost
4295,2022-04-07,1,126.63,1000,1,1,1,3,Lost,2,Lost
4296,2024-11-12,3,1267.0,50,5,4,4,13,champions,3,Loyal
4297,2023-08-19,4,1272.37,501,2,5,4,11,At-Risk,4,Potential
4299,2024-06-13,5,3141.07,202,4,5,5,14,champions,0,High Value
4300,2024-12-07,2,735.48,25,5,3,3,11,Loyal Customers,1,At-Risk
4301,2023-10-29,1,288.89,430,2,1,1,4,Hibernating,1,At-Risk
4302,2024-11-10,8,4462.35,52,5,5,5,15,champions,0,High Value
4303,2023-07-24,1,207.41,527,2,1,1,4,Hibernating,2,Lost
4304,2022-11-16,1,252.58,777,1,1,1,3,Lost,2,Lost
4305,2024-12-04,5,2196.26,28,5,5,5,15,champions,0,High Value
4306,2024-02-17,3,657.91,319,3,4,3,10,Loyal Customers,4,Potential
4308,2024-04-12,1,185.37,264,3,1,1,5,Hibernating,1,At-Risk
4309,2024-04-03,2,672.38,273,3,3,3,9,Loyal Customers,1,At-Risk
4310,2024-02-24,1,77.76,312,3,1,1,5,Hibernating,1,At-Risk
4313,2024-07-19,2,313.46,166,4,3,1,8,Loyal Customers,1,At-Risk
4314,2022-09-28,3,1194.95,826,1,4,4,9,Cannot Lose Them,4,Potential
4315,2024-04-17,3,1378.74,259,3,4,5,12,Loyal Customers,3,Loyal
4317,2024-09-15,2,1293.47,108,4,3,4,11,Loyal Customers,3,Loyal
4318,2023-02-01,2,399.4500000000001,700,1,3,2,6,Hibernating,2,Lost
4319,2023-06-19,3,1677.93,562,2,4,5,11,At-Risk,4,Potential
4320,2023-01-11,1,132.61,721,1,1,1,3,Lost,2,Lost
4321,2024-09-11,3,867.23,112,4,4,3,11,Loyal Customers,3,Loyal
4322,2023-09-04,1,337.77,485,2,1,2,5,Hibernating,1,At-Risk
4323,2024-03-18,3,1076.97,289,3,4,4,11,Loyal Customers,3,Loyal
4324,2024-12-25,2,529.45,7,5,3,2,10,Loyal Customers,1,At-Risk
4325,2024-07-10,3,1036.37,175,4,4,4,12,champions,3,Loyal
4326,2024-10-06,2,577.24,87,5,3,3,11,Loyal Customers,1,At-Risk
4327,2023-09-03,2,825.5699999999999,486,2,3,3,8,At-Risk,4,Potential
4328,2024-10-12,2,517.36,81,5,3,2,10,Loyal Customers,1,At-Risk
4329,2024-10-17,1,338.16,76,5,1,2,8,New Customers,1,At-Risk
4330,2023-02-16,3,1157.48,685,1,4,4,9,Cannot Lose Them,4,Potential
4331,2022-01-18,1,540.05,1079,1,1,2,4,Lost,2,Lost
4332,2024-11-24,3,636.53,38,5,4,3,12,Loyal Customers,3,Loyal
4333,2024-01-30,2,818.09,337,3,3,3,9,Loyal Customers,1,At-Risk
4334,2024-05-11,4,1309.12,235,3,5,4,12,Loyal Customers,3,Loyal
4335,2024-03-11,1,206.47,296,3,1,1,5,Hibernating,1,At-Risk
4336,2024-03-21,1,511.28,286,3,1,2,6,Hibernating,1,At-Risk
4337,2022-09-07,2,619.08,847,1,3,3,7,Cannot Lose Them,2,Lost
4338,2024-05-13,2,1327.71,233,3,3,4,10,Loyal Customers,4,Potential
4340,2022-12-20,1,265.39,743,1,1,1,3,Lost,2,Lost
4342,2023-10-31,1,954.87,428,2,1,4,7,Hibernating,1,At-Risk
4343,2024-04-20,4,1459.22,256,3,5,5,13,Loyal Customers,3,Loyal
4344,2024-12-14,5,1163.13,18,5,5,4,14,champions,3,Loyal
4345,2023-12-06,3,1204.29,392,2,4,4,10,At-Risk,4,Potential
4346,2024-05-25,3,462.08,221,3,4,2,9,Loyal Customers,3,Loyal
4347,2024-08-04,5,2124.04,150,4,5,5,14,champions,0,High Value
4349,2023-11-06,5,1881.71,422,2,5,5,12,At-Risk,0,High Value
4350,2023-10-02,1,296.48,457,2,1,1,4,Hibernating,1,At-Risk
4351,2024-09-29,5,1619.36,94,4,5,5,14,champions,0,High Value
4352,2024-08-03,4,767.52,151,4,5,3,12,Loyal Customers,3,Loyal
4353,2024-09-19,5,1787.28,104,4,5,5,14,champions,0,High Value
4354,2022-05-10,2,766.4300000000001,967,1,3,3,7,Cannot Lose Them,2,Lost
4355,2023-06-28,2,504.08,553,2,3,2,7,At-Risk,4,Potential
4356,2022-12-24,2,965.51,739,1,3,4,8,Cannot Lose Them,4,Potential
4357,2022-02-09,2,824.8299999999999,1057,1,3,3,7,Cannot Lose Them,2,Lost
4358,2024-11-12,4,794.9000000000001,50,5,5,3,13,Loyal Customers,3,Loyal
4359,2024-08-19,2,926.59,135,4,3,4,11,Loyal Customers,1,At-Risk
4360,2024-07-30,4,1061.29,155,4,5,4,13,champions,3,Loyal
4361,2023-07-01,1,237.48,550,2,1,1,4,Hibernating,2,Lost
4362,2024-03-18,3,1077.87,289,3,4,4,11,Loyal Customers,3,Loyal
4363,2024-11-27,6,2437.9500000000003,35,5,5,5,15,champions,0,High Value
4364,2024-09-27,2,994.15,96,4,3,4,11,Loyal Customers,1,At-Risk
4365,2024-08-18,3,895.5799999999999,136,4,4,4,12,champions,3,Loyal
4366,2022-09-05,1,424.87,849,1,1,2,4,Lost,2,Lost
4367,2023-12-30,2,681.98,368,2,3,3,8,At-Risk,1,At-Risk
4368,2023-05-14,1,284.4,598,1,1,1,3,Lost,2,Lost
4369,2023-11-21,3,1028.06,407,2,4,4,10,At-Risk,4,Potential
4370,2024-11-16,6,1453.79,46,5,5,5,15,champions,0,High Value
4371,2024-06-14,2,329.24,201,4,3,2,9,Loyal Customers,1,At-Risk
4372,2024-06-29,3,808.69,186,4,4,3,11,Loyal Customers,3,Loyal
4373,2024-11-05,3,862.15,57,5,4,3,12,Loyal Customers,3,Loyal
4374,2024-01-08,4,1404.51,359,2,5,5,12,At-Risk,3,Loyal
4375,2023-05-28,3,1438.02,584,2,4,5,11,At-Risk,4,Potential
4376,2024-06-22,3,738.1800000000001,193,4,4,3,11,Loyal Customers,3,Loyal
4377,2024-02-26,4,2777.71,310,3,5,5,13,Loyal Customers,0,High Value
4379,2024-09-07,2,2218.72,116,4,3,5,12,Loyal Customers,3,Loyal
4380,2024-04-11,3,963.12,265,3,4,4,11,Loyal Customers,3,Loyal
4381,2022-11-29,1,214.05,764,1,1,1,3,Lost,2,Lost
4382,2023-02-09,2,418.86,692,1,3,2,6,Hibernating,2,Lost
4383,2024-07-10,2,101.59,175,4,3,1,8,Loyal Customers,1,At-Risk
4384,2024-03-22,3,843.38,285,3,4,3,10,Loyal Customers,3,Loyal
4385,2024-08-14,3,496.89,140,4,4,2,10,Loyal Customers,3,Loyal
4386,2024-03-21,4,885.24,286,3,5,4,12,Loyal Customers,3,Loyal
4387,2023-03-25,2,149.87,648,1,3,1,5,Hibernating,2,Lost
4388,2023-03-07,2,1766.12,666,1,3,5,9,Cannot Lose Them,4,Potential
4389,2023-01-13,1,170.15,719,1,1,1,3,Lost,2,Lost
4390,2024-12-22,4,712.85,10,5,5,3,13,Loyal Customers,3,Loyal
4391,2024-09-22,3,592.85,101,4,4,3,11,Loyal Customers,3,Loyal
4392,2023-12-10,6,1776.84,388,2,5,5,12,At-Risk,0,High Value
4393,2024-06-08,1,117.43,207,3,1,1,5,Hibernating,1,At-Risk
4394,2023-10-29,2,333.54,430,2,3,2,7,At-Risk,1,At-Risk
4395,2024-08-10,1,123.14,144,4,1,1,6,New Customers,1,At-Risk
4396,2024-08-27,5,987.68,127,4,5,4,13,champions,3,Loyal
4397,2024-10-29,3,651.11,64,5,4,3,12,Loyal Customers,3,Loyal
4398,2024-11-28,6,1944.44,34,5,5,5,15,champions,0,High Value
4399,2022-06-21,1,470.57,925,1,1,2,4,Lost,2,Lost
4400,2022-04-22,1,237.14,985,1,1,1,3,Lost,2,Lost
4401,2024-09-17,2,1104.3,106,4,3,4,11,Loyal Customers,1,At-Risk
4402,2024-09-30,2,225.39,93,4,3,1,8,Loyal Customers,1,At-Risk
4404,2023-08-09,1,165.31,511,2,1,1,4,Hibernating,2,Lost
4406,2022-03-26,1,136.68,1012,1,1,1,3,Lost,2,Lost
4407,2024-11-23,2,405.81,39,5,3,2,10,Loyal Customers,1,At-Risk
4408,2023-10-04,2,1032.4499999999998,455,2,3,4,9,At-Risk,4,Potential
4409,2023-12-09,3,699.02,389,2,4,3,9,At-Risk,4,Potential
4410,2024-12-12,2,882.0799999999999,20,5,3,3,11,Loyal Customers,1,At-Risk
4411,2024-06-21,4,927.56,194,4,5,4,13,champions,3,Loyal
4412,2024-10-31,2,308.06,62,5,3,1,9,Loyal Customers,1,At-Risk
4413,2022-04-08,1,459.68,999,1,1,2,4,Lost,2,Lost
